Archivo;Fallo
isometric_neck_exercise___sides.png;BIOMECÁNICA/ANATOMÍA CRÍTICO - La ubicación de los músculos resaltados (flexores laterales del cuello izquierdos, como el esternocleidomastoideo y los escalenos izquierdos) es inconsistente con la colocación de la mano derecha que aplica resistencia en el lado derecho de la cabeza. Para un ejercicio isométrico destinado a activar y fortalecer los músculos flexores laterales izquierdos, la resistencia típicamente se aplicaría en el lado izquierdo de la cabeza (por ejemplo, con la mano izquierda empujando contra el lado izquierdo de la cabeza, o una fuerza externa empujando el lado izquierdo hacia la derecha). En la imagen, la mano derecha en el lado derecho de la cabeza se utilizaría más comúnmente para resistir la flexión lateral hacia la derecha o para empujar la cabeza hacia la derecha, lo que implicaría la contracción de los músculos del lado derecho, no los resaltados del lado izquierdo. Si la mano derecha estuviera empujando activamente la cabeza hacia la izquierda y los músculos izquierdos estuvieran resistiendo, la posición de la mano no lo comunica claramente y crea una ambigüedad biomecánica.
isometric_wipers.png;"BIOMECÁNICA/ANATOMÍA (Sujeto Incorrecto): El nombre del archivo 'isometric_wipers.png' implica un ejercicio de ""wipers isométricos"", que tradicionalmente se realiza acostado boca arriba, con las piernas elevadas, moviéndolas lateralmente en un movimiento de ""limpiaparabrisas"". La imagen, sin embargo, muestra al modelo arrodillado y sujetando una barra (similar a un ab roller), una postura que no guarda relación alguna con la ejecución estándar de los ""wipers isométricos"". Hay una clara incoherencia entre la acción que el nombre de archivo sugiere y lo que la imagen representa."
janda_sit_up.png;"El ejercicio representado es un crunch o sit-up genérico. No se aprecian las características biomecánicas o de ejecución específicas (como el anclaje activo de los pies mediante la contracción de isquiotibiales y glúteos, o el uso de un anclaje externo) que son fundamentales para un ""Janda Sit-up"", a pesar de que el archivo lleva ese nombre. Esto constituye una incoherencia significativa entre la denominación del ejercicio y su representación visual, lo que podría llevar a una ejecución incorrecta del ejercicio específico al que hace referencia el título."
jerk_dip_squat.png;"BIOMECÁNICA/ANATOMÍA: El ejercicio representado no se corresponde con la ejecución estándar de un 'jerk dip squat'. La barra se sostiene detrás del cuerpo con un agarre bajo, lo cual es una posición biomecánicamente ineficiente e insegura para levantar peso y no la ubicación correcta (sobre los hombros) para un ""jerk dip squat""."
kettlebell_arnold_press.png;Sujeto Incorrecto - El ejercicio en la imagen NO se parece a la ejecución real estándar de un 'Arnold Press'. La imagen representa a la modelo en una posición de sentadilla con una kettlebell, mientras que un Arnold Press es un ejercicio de press de hombros con mancuernas que implica una rotación específica de las muñecas. Existe una incoherencia flagrante entre el nombre del archivo ('kettlebell_arnold_press.png') y la acción que se está realizando.
kettlebell_figure_8.png;"El ejercicio representado en la imagen no corresponde con el ejercicio indicado en el nombre de archivo ('kettlebell_figure_8.png'). La pose mostrada es la de un 'kettlebell front rack hold' o la parte superior de un 'kettlebell clean/swing', no la ejecución de un 'kettlebell figure 8', que implica pasar el kettlebell entre las piernas en un patrón en forma de ocho. Esto es una incoherencia crítica bajo el punto ""Sujeto Incorrecto?""."
kettlebell_hang_clean.png;"BIOMECÁNICA/ANATOMÍA CRÍTICO - La imagen muestra el inicio de un levantamiento con kettlebells apoyados en el suelo. Sin embargo, el nombre del archivo 'kettlebell_hang_clean.png' implica un ""hang clean"", donde el peso debe estar *colgando* (suspendido) de las manos, no reposando en el suelo, para iniciar la fase del ""hang"". Esta es una inconsistencia fundamental con la descripción del ejercicio."
kettlebell_pistol_squat.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio en la imagen es una sentadilla a dos piernas con kettlebell (ej. Goblet Squat o inicio de Deadlift), no una ""Kettlebell Pistol Squat"" (sentadilla a una pierna) como indica el nombre del archivo. La ejecución mostrada no corresponde con el ejercicio estándar de un pistol squat."
kettlebell_seated_press.png;"Incoherencia crítica entre el nombre de archivo y la imagen. El archivo se titula 'kettlebell_seated_press.png', sugiriendo un press realizado desde una posición sentada. Sin embargo, la imagen muestra a la modelo ejecutando una sentadilla isométrica o un goblet squat hold, NO un press sentado. Esto constituye un ""Sujeto Incorrecto"" bajo el criterio de BIOMECÁNICA/ANATOMÍA, ya que el ejercicio no se parece a la ejecución real estándar de un press sentado."
kettlebell_seesaw_press.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El nombre del archivo 'kettlebell_seesaw_press.png' describe un ejercicio de press alterno con kettlebells. Sin embargo, la imagen muestra al modelo en la posición inicial de un peso muerto o sentadilla con dos kettlebells, lo cual es un ejercicio fundamentalmente diferente al ""seesaw press"". La ejecución en la imagen no se corresponde con el ejercicio indicado."
kettlebell_windmill.png;"Sujeto Incorrecto - La postura representada no corresponde a la ejecución estándar del ejercicio ""Kettlebell Windmill"" (molino con pesa rusa). En un windmill, la kettlebell se mantiene generalmente bloqueada por encima de la cabeza, mientras que en la imagen, se encuentra extendida hacia adelante y abajo, lo que sugiere un ejercicio diferente (ej. swing o clean) o una fase no estándar del windmill."
kneeling_cable_triceps_extension.png;Incoherencia Biomecánica Crítica. El nombre del archivo 'kneeling_cable_triceps_extension.png' describe una extensión de tríceps, sin embargo, la modelo está ejecutando una apertura de pecho o un 'fly' de deltoides posterior con cables, no una extensión de tríceps. La ejecución del ejercicio no se alinea en absoluto con su descripción.
kneeling_forearm_stretch.png;La ejecución del ejercicio no se alinea con el nombre 'kneeling_forearm_stretch'. La posición de las manos entrelazadas y los brazos extendidos hacia adelante no constituye un estiramiento de antebrazo estándar ni biomecánicamente efectivo. Un estiramiento de antebrazo requiere aislar la articulación de la muñeca para estirar los flexores o extensores de manera directa.
kneeling_high_pulley_row.png;"BIOMECÁNICA/ANATOMÍA - La ejecución del ejercicio, denominado 'kneeling high pulley row', presenta una postura y movimiento de los brazos que no se alinea con la biomecánica estándar de un ""remo"" (row) efectivo para la espalda. Los codos de la modelo están excesivamente abiertos y la trayectoria de las manos es hacia el centro y ligeramente hacia adelante, lo cual es más característico de un ""cable reverse fly"" o incluso un ""cable chest fly"" invertido, pero no de un remo tradicional diseñado para activar los dorsales y la parte superior de la espalda de manera óptima. Esta forma es ineficiente y potencialmente subóptima para el objetivo muscular de un remo."
kneeling_single_arm_high_pulley_row.png;Incoherencia biomecánica. El nombre del archivo indica 'single_arm' (un brazo), pero el modelo está ejecutando el ejercicio utilizando AMBOS brazos para sostener y tirar del agarre, lo que lo convierte en un 'two_arm' (dos brazos) high pulley row. Esto representa una discrepancia crítica entre la descripción y la ejecución real.
lateral_raise___with_bands.png;GRAVEDAD/LEVITACIÓN (CRÍTICO): Falta la sombra de contacto en los pies/asiento que indique apoyo real. La imagen está recortada por debajo de los tobillos, eliminando cualquier posible superficie de apoyo o sombra de contacto, haciendo imposible verificar que el modelo no esté flotando.
latissimus_dorsi_smr.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio mostrado en la imagen, una plancha con rodillo de espuma bajo las piernas, NO corresponde con la ejecución estándar del ""latissimus dorsi SMR"" (liberación miofascial del dorsal ancho), que implicaría el uso del rodillo en la parte lateral del torso. Existe una incoherencia crítica entre el nombre del archivo (`latissimus_dorsi_smr.png`) y la acción biomecánica representada."
leg_up_hamstring_stretch.png;Sujeto Incorrecto. La imagen se titula 'leg_up_hamstring_stretch.png', indicando un estiramiento de isquiotibiales (hamstring stretch). Sin embargo, la postura del modelo y la acción de estirar el talón hacia el glúteo corresponde a un estiramiento del cuádriceps, no de los isquiotibiales. El ejercicio representado no se corresponde con el sujeto implícito en el nombre del archivo.
leverage_high_row.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La ejecución del remo alto presenta una excesiva hiperextensión lumbar (arqueo pronunciado de la espalda baja) que se desvía de la técnica biomecánica estándar segura y óptima. Esta postura puede comprometer la salud de la columna vertebral bajo carga y alterar el patrón de activación muscular deseado para el ejercicio.
leverage_iso_row.png;Representación gráfica incoherente en la anatomía: se observan fibras musculares y tendones delineados en las piernas a través de la piel y la ropa, lo cual no es una apariencia anatómicamente realista ni físicamente posible en un ser humano cubierto por piel y vestimenta.
leverage_shoulder_press.png;"El archivo se denomina 'leverage_shoulder_press.png', implicando una máquina de prensa de hombros de palanca (leverage) y la ejecución de dicho ejercicio. Sin embargo, la máquina en la imagen es claramente una máquina de cables con pila de pesas, no una máquina de palanca. Adicionalmente, la modelo está en una postura de sentadilla (squat) con la barra apoyada en sus trapecios, lo cual no es una prensa de hombros. Existe una incoherencia crítica entre el nombre del archivo (ejercicio/equipo esperado) y el contenido visual (tipo de máquina y postura del ejercicio). Esto califica como ""Sujeto Incorrecto""."
linear_acceleration_wall_drill.png;"1. GRAVEDAD/LEVITACIÓN (CRÍTICO): El modelo está FLOTANDO en el aire. Para un ""linear acceleration wall drill"", la biomecánica fundamental requiere que los pies estén en contacto con el suelo para generar fuerza de reacción terrestre y simular la propulsión. En la imagen, solo las manos tienen contacto, y el resto del cuerpo, incluidas las piernas que deberían estar empujando el suelo, está suspendido, desafiando las leyes de la gravedad para la ejecución real de este ejercicio. Falta la sombra de contacto o el punto de apoyo de los pies."
log_lift.png;"Biomecánica: La ejecución del levantamiento de peso no sigue la técnica estándar óptima; la barra está visiblemente adelantada con respecto a las espinillas, lo que indica un desalineamiento del centro de masa. Además, se observa una sutil redondez en la parte superior de la espalda y una protracción de los hombros, lo que se considera una incoherencia con una postura de levantamiento segura y eficiente según los estándares biomecánicos de un ""deadlift"" o ""RDL"" adecuados."
