Routine_ID;Target;Order;Exercise;Sets;Reps;Rest;RPE
M-106;Male;5;Barbell Curl (Standing, Wide Grip, High Rep);3;12-15;60s;RPE 9
M-106;Male;6;Single-Leg Romanian Deadlift (Dumbbell, Torso Supported, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-107;Male;1;EZ Bar Skullcrusher;3;12-15;60s;RPE 9
M-107;Male;2;EZ-Bar Curl (Preacher Curl, Wide Grip, Tempo Negative);3;12-15;60s;RPE 9
M-107;Male;3;Weighted Decline Sit-Up (Heavy Load, Pause at Peak);3;12-15;60s;RPE 9
M-107;Male;4;One-Arm Dumbbell Row;3;12-15;60s;RPE 9
M-107;Male;5;Weighted Decline Sit-Up (Heavy Load, Pause at Peak);3;12-15;60s;RPE 9
M-107;Male;6;Dumbbell Split Squat (Rear Foot Elevated, Feet Close, High Rep);3-4;6-8;120s;RPE 8-9
M-108;Male;1;EZ-Bar Curl (Preacher Curl, Reverse Grip, High Rep);3;12-15;60s;RPE 9
M-108;Male;2;Kettlebell Upright Row (Narrow Grip);3;12-15;60s;RPE 9
M-108;Male;3;Underhand Cable Pulldown;3;12-15;60s;RPE 9
M-108;Male;4;Dumbbell Bench Press (Decline, High Rep);3-4;6-8;120s;RPE 8-9
M-108;Male;5;Machine Seated Row (Overhand Grip, Wide Handle);3;12-15;60s;RPE 9
M-108;Male;6;Hack Squat Machine (Wide Stance, High Foot, Tempo Negative);3-4;6-8;120s;RPE 8-9
M-109;Male;1;Dumbbell Skullcrusher;3;12-15;60s;RPE 9
M-109;Male;2;Cable Crossover (Low-to-High, High Rep, Max Pump);3;12-15;60s;RPE 9
M-109;Male;3;Incline Pronated-Grip Dumbbell Press;3-4;6-8;120s;RPE 8-9
M-109;Male;4;Cable Curl (Low Pulley, Straight Bar, Wide Grip);3;12-15;60s;RPE 9
M-109;Male;5;Weighted Plank (Long Hold);3;12-15;60s;RPE 9
M-109;Male;6;Pause Squat;3-4;6-8;120s;RPE 8-9
M-110;Male;1;Cable Rear Delt Row (Rope Attachment, Face-Pull Height);3;12-15;60s;RPE 9
M-110;Male;2;Zottman Curl (Standing);3;12-15;60s;RPE 9
M-110;Male;3;Weighted Pull-Up;3;12-15;60s;RPE 9
M-110;Male;4;Dumbbell Incline Press (Neutral Grip, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-110;Male;5;Bicycling;3;12-15;60s;RPE 9
M-110;Male;6;Dumbbell Bulgarian Split Squat (Front Foot Elevated, Tempo Negative);3-4;6-8;120s;RPE 8-9
M-111;Male;1;Glute Ham Raise (GHR);3;12-15;60s;RPE 9
M-111;Male;2;Cable Hip Adduction;3;12-15;60s;RPE 9
M-111;Male;3;Weighted Decline Sit-Up (High Rep, Max Pump);3;12-15;60s;RPE 9
M-111;Male;4;Barbell Bent-Over Row (Wide Grip, Overhand, Tempo Negative);3;12-15;60s;RPE 9
M-111;Male;5;Cable Triceps Kickback (Standing, Heavy Load, Tempo Negative);3;12-15;60s;RPE 9
M-111;Male;6;Donkey Kicks (Smith Machine);3;12-15;60s;RPE 9
M-112;Male;1;Hug a Ball;3;12-15;60s;RPE 9
M-112;Male;2;Neutral-Grip Pull-Up (Narrow Grip);3;12-15;60s;RPE 9
M-112;Male;3;Underhand Cable Pulldown;3;12-15;60s;RPE 9
M-112;Male;4;Ankle Circles;3;12-15;60s;RPE 9
M-112;Male;5;Weighted Decline Sit-Up (High Rep, Max Pump);3;12-15;60s;RPE 9
M-112;Male;6;Dumbbell Goblet Squat (Elevated Heels, High Rep);3-4;6-8;120s;RPE 8-9
M-113;Male;1;Cable Crossover (Low-to-High, Single-Arm, Tempo Negative);3;12-15;60s;RPE 9
M-113;Male;2;Weighted Chin-Up (Overhand Grip, Wide Stance);3;12-15;60s;RPE 9
M-113;Male;3;Weighted Pull-Up;3;12-15;60s;RPE 9
M-113;Male;4;Cable Lateral Raise (Behind the Body);3;12-15;60s;RPE 9
M-113;Male;5;Alternate Heel Touchers;3;12-15;60s;RPE 9
M-113;Male;6;Hack Squat Machine (Narrow Stance, Low Rep Focus);3-4;6-8;120s;RPE 8-9
M-114;Male;1;Weighted Chin-Up (Overhand Grip, Wide Stance);3;12-15;60s;RPE 9
M-114;Male;2;Egyptian Lateral Raise;3;12-15;60s;RPE 9
M-114;Male;3;Smith Machine Shrug (Front, Pause at Peak);3;12-15;60s;RPE 9
M-114;Male;4;Underhand Cable Pulldown;3;12-15;60s;RPE 9
M-114;Male;5;Lat Pulldown (Single-Arm, Neutral Grip, Kneeling);3;12-15;60s;RPE 9
M-114;Male;6;Kas Glute Bridge;3;12-15;60s;RPE 9
M-115;Male;1;Overhead Press (Dumbbell, Standing, Alternating, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-115;Male;2;Seated Overhead Dumbbell Press;3-4;6-8;120s;RPE 8-9
M-115;Male;3;Dumbbell Lateral Raise (Lying Incline, Pause at Peak);3;12-15;60s;RPE 9
M-115;Male;4;Kettlebell Upright Row (Narrow Grip);3;12-15;60s;RPE 9
M-115;Male;5;Cable Row (Single-Arm, Supinated Grip);3;12-15;60s;RPE 9
M-115;Male;6;Sumo Deadlift (Barbell, High Rep, Light Weight);3-4;6-8;120s;RPE 8-9
M-116;Male;1;Alternate Heel Touchers;3;12-15;60s;RPE 9
M-116;Male;2;Dumbbell Pullover;3;12-15;60s;RPE 9
M-116;Male;3;Dumbbell Front Raise (Neutral Grip);3;12-15;60s;RPE 9
M-116;Male;4;Machine Seated Row (Overhand Grip, Wide Handle);3;12-15;60s;RPE 9
M-116;Male;5;Dynamic Back Stretch;3;12-15;60s;RPE 9
M-116;Male;6;Cable Glute Kickback (Standing, Extended Range);3;12-15;60s;RPE 9
M-117;Male;1;Front Cone Hops;3;12-15;60s;RPE 9
M-117;Male;2;Smith Machine Overhead Press (Front Rack, Seated);3-4;6-8;120s;RPE 8-9
M-117;Male;3;Calf Stretch (Hands Against Wall);3;12-15;60s;RPE 9
M-117;Male;4;Dumbbell Shrug (Trap Bar Style, Neutral Grip);3;12-15;60s;RPE 9
M-117;Male;5;Cable Rear Delt Row (Underhand Grip, Low Pulley);3;12-15;60s;RPE 9
M-117;Male;6;Single-Leg RDL (Kettlebell, Contralateral Hold, High Rep);3;12-15;60s;RPE 9
M-118;Male;1;French Press;3-4;6-8;120s;RPE 8-9
M-118;Male;2;Dumbbell Front Raise (Standing, Tempo Training);3;12-15;60s;RPE 9
M-118;Male;3;Dumbbell Concentration Curl (Seated, High Rep, Long Head);3;12-15;60s;RPE 9
M-118;Male;4;Rear Delt Dumbbell Fly;3;12-15;60s;RPE 9
M-118;Male;5;French Press;3-4;6-8;120s;RPE 8-9
M-118;Male;6;Cable Donkey Kick;3;12-15;60s;RPE 9
M-119;Male;1;Cable Rear Delt Row (Underhand Grip, Low Pulley);3;12-15;60s;RPE 9
M-119;Male;2;Ahrens Press;3-4;6-8;120s;RPE 8-9
M-119;Male;3;Dumbbell Front Raise (Standing, Tempo Training);3;12-15;60s;RPE 9
M-119;Male;4;Dumbbell Skullcrusher;3;12-15;60s;RPE 9
M-119;Male;5;Calf Stretch (Elbows Against Wall);3;12-15;60s;RPE 9
M-119;Male;6;Dumbbell Split Squat (Rear Foot Elevated, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-120;Male;1;Bicycling;3;12-15;60s;RPE 9
M-120;Male;2;Dynamic Back Stretch;3;12-15;60s;RPE 9
M-120;Male;3;Standing Military Press;3-4;6-8;120s;RPE 8-9
M-120;Male;4;Barbell Bent-Over Row (Underhand Grip, Mid Stance);3;12-15;60s;RPE 9
M-120;Male;5;Single-Arm Cable Extension (Overhead, Kneeling);3;12-15;60s;RPE 9
M-120;Male;6;Cable Adduction (Standing, Heavy Load, Tempo Negative);3;12-15;60s;RPE 9
M-121;Male;1;Overhead Press (Barbell, Standing, Strict Form);3-4;6-8;120s;RPE 8-9
M-121;Male;2;Farmer's Carry;3;12-15;60s;RPE 9
M-121;Male;3;Dumbbell Floor Press (Heavy Load, Low Rep);3-4;6-8;120s;RPE 8-9
M-121;Male;4;Side Lying Lateral Raise;3;12-15;60s;RPE 9
M-121;Male;5;Cable Crossover (Low-to-High, Single-Arm);3;12-15;60s;RPE 9
M-121;Male;6;Smith Machine Lunge (Rear Foot Elevated, Glute Focus);3;12-15;60s;RPE 9
M-122;Male;1;Alternate Hammer Curl;3;12-15;60s;RPE 9
M-122;Male;2;Dumbbell Bench Press (Heavy Load, Decline, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-122;Male;3;Smith Machine Shrug (Behind the Back);3;12-15;60s;RPE 9
M-122;Male;4;Chest Supported Rear Delt Row;3;12-15;60s;RPE 9
M-122;Male;5;Chin to Chest Stretch;3;12-15;60s;RPE 9
M-122;Male;6;Cable Hyperextension (Rope Attachment, Glute Focus, Pause at Peak);3;12-15;60s;RPE 9
M-123;Male;1;Face Pull;3;12-15;60s;RPE 9
M-123;Male;2;Machine Seated Row (Overhand Grip, Wide Handle);3;12-15;60s;RPE 9
M-123;Male;3;Lat Pulldown (Neutral Grip);3;12-15;60s;RPE 9
M-123;Male;4;Cable Face Pull with External Rotation;3;12-15;60s;RPE 9
M-123;Male;5;Smith Machine Overhead Press (Front Rack, Seated);3-4;6-8;120s;RPE 8-9
M-123;Male;6;Sumo Deadlift;3-4;6-8;120s;RPE 8-9
M-124;Male;1;Dumbbell Incline Press (Light Weight, High Rep);3-4;6-8;120s;RPE 8-9
M-124;Male;2;Egyptian Lateral Raise;3;12-15;60s;RPE 9
M-124;Male;3;Dumbbell Pullover (Straight Arm, Across Bench);3;12-15;60s;RPE 9
M-124;Male;4;Rocket Jump;3;12-15;60s;RPE 9
M-124;Male;5;Ankle on the Knee;3;12-15;60s;RPE 9
M-124;Male;6;Dumbbell Overhead Extension (Seated);3;12-15;60s;RPE 9
M-125;Male;1;Dumbbell Lateral Raise (Standing, Heavy, Low Rep);3;12-15;60s;RPE 9
M-125;Male;2;Dumbbell Hammer Curl (Seated, High Rep);3;12-15;60s;RPE 9
M-125;Male;3;Bayesian Curl;3;12-15;60s;RPE 9
M-125;Male;4;Cable Curl (Low Pulley, Straight Bar, Close Grip, Pause at Peak);3;12-15;60s;RPE 9
M-125;Male;5;Wide Grip Seated Cable Row;3;12-15;60s;RPE 9
M-125;Male;6;Pin Squat;3-4;6-8;120s;RPE 8-9
M-126;Male;1;Seal Row (Dumbbell, Prone Bench);3;12-15;60s;RPE 9
M-126;Male;2;Barbell Bench Press (Reverse Grip, Close Stance);3-4;6-8;120s;RPE 8-9
M-126;Male;3;Barbell Curl (Standing, Wide Grip, High Rep);3;12-15;60s;RPE 9
M-126;Male;4;Prone Manual Hamstring Stretch;3;12-15;60s;RPE 9
M-126;Male;5;Ankle Circles;3;12-15;60s;RPE 9
M-126;Male;6;Single-Leg RDL (Kettlebell, Contralateral Hold);3;12-15;60s;RPE 9
M-127;Male;1;Dumbbell Front Raise (Standing, Heavy Load, Pause at Peak);3;12-15;60s;RPE 9
M-127;Male;2;Air Bike;3;12-15;60s;RPE 9
M-127;Male;3;Dumbbell Front Raise (Incline Bench, Prone, Tempo Negative);3;12-15;60s;RPE 9
M-127;Male;4;Prone Manual Hamstring Stretch;3;12-15;60s;RPE 9
M-127;Male;5;Cable Rear Delt Row (Rope Attachment, Face-Pull Height, Tempo Negative);3;12-15;60s;RPE 9
M-127;Male;6;Hack Squat Machine (Wide Stance, Pause at Top);3-4;6-8;120s;RPE 8-9
M-128;Male;1;Dumbbell Shoulder Press (Seated, Alternating, High Rep);3-4;6-8;120s;RPE 8-9
M-128;Male;2;Behind the Head Chest Stretch;3;12-15;60s;RPE 9
M-128;Male;3;EZ-Bar Curl (Standing, Reverse Grip, Tempo Training);3;12-15;60s;RPE 9
M-128;Male;4;Barbell Guillotine Bench Press;3-4;6-8;120s;RPE 8-9
M-128;Male;5;Straddle Lift;3;12-15;60s;RPE 9
M-128;Male;6;Cable Pull-Through (Deep Hip Hinge, High Rep);3;12-15;60s;RPE 9
M-129;Male;1;Incline Hammer Curl (Dumbbell);3;12-15;60s;RPE 9
M-129;Male;2;Decline Dumbbell Bench Press;3-4;6-8;120s;RPE 8-9
M-129;Male;3;Single-Arm Dumbbell Row (Chest Supported);3;12-15;60s;RPE 9
M-129;Male;4;Face Pull (Neutral Grip, Low Pulley);3;12-15;60s;RPE 9
M-129;Male;5;Cable Rear Delt Row (Neutral Grip, High Pulley);3;12-15;60s;RPE 9
M-129;Male;6;Kas Glute Bridge;3;12-15;60s;RPE 9
M-130;Male;1;Kettlebell Upright Row (Narrow Grip);3;12-15;60s;RPE 9
M-130;Male;2;Behind the Head Chest Stretch;3;12-15;60s;RPE 9
M-130;Male;3;Behind the Head Chest Stretch;3;12-15;60s;RPE 9
M-130;Male;4;Rack Pull (Above Knee);3;12-15;60s;RPE 9
M-130;Male;5;Dumbbell Concentration Curl (Seated, Inner Thigh);3;12-15;60s;RPE 9
M-130;Male;6;Cable Kickback (Gluteus Medius Focus, Side-Angled, Pause at Peak);3;12-15;60s;RPE 9
M-131;Male;1;Chest Stretch on Stability Ball;3;12-15;60s;RPE 9
M-131;Male;2;Serratus Punch;3;12-15;60s;RPE 9
M-131;Male;3;Overhead Press (Dumbbell, Seated, Alternating, Tempo Negative);3-4;6-8;120s;RPE 8-9
M-131;Male;4;Smith Machine Overhead Press (Behind the Neck);3-4;6-8;120s;RPE 8-9
M-131;Male;5;Single-Arm Push-Up;3;12-15;60s;RPE 9
M-131;Male;6;Cable Step-Up;3;12-15;60s;RPE 9
M-132;Male;1;Child’s Pose;3;12-15;60s;RPE 9
M-132;Male;2;Svend Press;3-4;6-8;120s;RPE 8-9
M-132;Male;3;Brachialis SMR;3;12-15;60s;RPE 9
M-132;Male;4;Groin and Back Stretch;3;12-15;60s;RPE 9
M-132;Male;5;Cable Pull-Through (Kneeling);3;12-15;60s;RPE 9
M-132;Male;6;Cable Adduction (Standing, Heavy Load, Pause at Peak);3;12-15;60s;RPE 9
M-133;Male;1;Seated Dumbbell Overhead Triceps Extension;3;12-15;60s;RPE 9
M-133;Male;2;Dumbbell Shoulder Press (Seated, Neutral Grip, Tempo Negative);3-4;6-8;120s;RPE 8-9
M-133;Male;3;Dynamic Back Stretch;3;12-15;60s;RPE 9
M-133;Male;4;Bradford Press;3-4;6-8;120s;RPE 8-9
M-133;Male;5;Plyo Kettlebell Push-Up;3;12-15;60s;RPE 9
M-133;Male;6;Barbell Reverse Lunge (Deficit, Pause at Bottom);3;12-15;60s;RPE 9
M-134;Male;1;Dumbbell Front Raise (Standing, Heavy Load, Pause at Peak);3;12-15;60s;RPE 9
M-134;Male;2;Atlas Stones;3;12-15;60s;RPE 9
M-134;Male;3;Chair Upper Body Stretch;3;12-15;60s;RPE 9
M-134;Male;4;Cable Crossover (High Pulley, Single-Arm, Pause);3;12-15;60s;RPE 9
M-134;Male;5;Cable Cross Body Lateral Raise;3;12-15;60s;RPE 9
M-134;Male;6;Barbell Glute Bridge (Wide Stance, Banded, Peak Contraction);3;12-15;60s;RPE 9
M-135;Male;1;Weighted Decline Sit-Up (High Rep, Max Pump);3;12-15;60s;RPE 9
M-135;Male;2;Decline Barbell Bench Press;3-4;6-8;120s;RPE 8-9
M-135;Male;3;Overhead Press (Dumbbell, Seated, High Rep);3-4;6-8;120s;RPE 8-9
M-135;Male;4;Reverse Grip Triceps Pushdown;3;12-15;60s;RPE 9
M-135;Male;5;EZ-Bar Curl (Preacher Curl, Reverse Grip, High Rep);3;12-15;60s;RPE 9
M-135;Male;6;Reverse Hyperextension;3;12-15;60s;RPE 9
M-136;Male;1;Backward Medicine Ball Throw;3;12-15;60s;RPE 9
M-136;Male;2;Side Lying Lateral Raise;3;12-15;60s;RPE 9
M-136;Male;3;Plyo Kettlebell Push-Up;3;12-15;60s;RPE 9
M-136;Male;4;Floor Press (Dumbbell, Neutral Grip);3-4;6-8;120s;RPE 8-9
M-136;Male;5;Triceps Extension (Overhead, Dumbbell, Single-Arm);3;12-15;60s;RPE 9
M-136;Male;6;Hack Squat Machine (Medium Stance, Low Depth, High Rep);3-4;6-8;120s;RPE 8-9
M-137;Male;1;Rocket Jump;3;12-15;60s;RPE 9
M-137;Male;2;Lat Pulldown (Neutral Grip, Medium Width);3;12-15;60s;RPE 9
M-137;Male;3;Child’s Pose;3;12-15;60s;RPE 9
M-137;Male;4;Smith Machine Overhead Press (Front Rack, Seated);3-4;6-8;120s;RPE 8-9
M-137;Male;5;Serratus Punch;3;12-15;60s;RPE 9
M-137;Male;6;Single-Leg RDL (Kettlebell, Pause at Bottom);3;12-15;60s;RPE 9
M-138;Male;1;Alternate Heel Touchers;3;12-15;60s;RPE 9
M-138;Male;2;Cable Triceps Pushdown (Rope Attachment, Overhead, Kneeling);3;12-15;60s;RPE 9
M-138;Male;3;Cable Triceps Kickback (Standing, Pause at Peak);3;12-15;60s;RPE 9
M-138;Male;4;Preacher Curl (Single-Arm, Cable, Low Pulley, Pause at Peak);3;12-15;60s;RPE 9
M-138;Male;5;Single-Arm Cable Row (Overhand Grip, Mid-Width, Pause at Peak);3;12-15;60s;RPE 9
M-138;Male;6;Frog Pump;3;12-15;60s;RPE 9
M-139;Male;1;Face Pull;3;12-15;60s;RPE 9
M-139;Male;2;Machine Chest Press (Neutral Grip, Heavy Load);3-4;6-8;120s;RPE 8-9
M-139;Male;3;Dumbbell Bench Press (Heavy Load, Decline, Low Rep);3-4;6-8;120s;RPE 8-9
M-139;Male;4;Floor Press (Dumbbell, Neutral Grip);3-4;6-8;120s;RPE 8-9
M-139;Male;5;Rack Pull;3;12-15;60s;RPE 9
M-139;Male;6;Dumbbell Sumo Squat (High Volume, Tempo Negative);3-4;6-8;120s;RPE 8-9
M-140;Male;1;Single-Arm Dumbbell Row (Chest Supported);3;12-15;60s;RPE 9
M-140;Male;2;Kettlebell Swing (Vertical Swing);3;12-15;60s;RPE 9
M-140;Male;3;Preacher Curl (Single-Arm, Cable, High Pulley);3;12-15;60s;RPE 9
M-140;Male;4;Russian Twist;3;12-15;60s;RPE 9
M-140;Male;5;Cable Rear Delt Row (High Pulley, Single-Arm, Neutral Grip);3;12-15;60s;RPE 9
M-140;Male;6;Barbell Step-Ups (Box, Low Rep, Pause at Peak);3;12-15;60s;RPE 9
M-141;Male;1;Single-Arm Cable Extension (Overhead, Kneeling);3;12-15;60s;RPE 9
M-141;Male;2;Two-Arm Kettlebell Row;3;12-15;60s;RPE 9
M-141;Male;3;Barbell Shoulder Press;3-4;6-8;120s;RPE 8-9
M-141;Male;4;Zottman Curl (Standing);3;12-15;60s;RPE 9
M-141;Male;5;Dumbbell Shoulder Press (Seated, Neutral Grip, Tempo Negative);3-4;6-8;120s;RPE 8-9
M-141;Male;6;Machine Seated Curl (Wide Stance, High Rep);3;12-15;60s;RPE 9
M-142;Male;1;Reverse Wrist Curl;3;12-15;60s;RPE 9
M-142;Male;2;Cable Rear Delt Row (Underhand Grip, Low Pulley, Pause at Peak);3;12-15;60s;RPE 9
M-142;Male;3;Bayesian Curl;3;12-15;60s;RPE 9
M-142;Male;4;Cable Triceps Kickback (Standing, Heavy Load, Tempo Negative);3;12-15;60s;RPE 9
M-142;Male;5;Iron Cross Stretch;3;12-15;60s;RPE 9
M-142;Male;6;Cable Pull-Through (Deep Hip Hinge, Pause at Peak);3;12-15;60s;RPE 9
M-143;Male;1;Barbell Bent-Over Row (Wide Grip, Overhand, Tempo Negative);3;12-15;60s;RPE 9
M-143;Male;2;Single-Arm Cable Curl (Supinated Grip, High Pulley);3;12-15;60s;RPE 9
M-143;Male;3;Cable Curl (Low Pulley, D-Handle, Single-Arm, Tempo Negative);3;12-15;60s;RPE 9
M-143;Male;4;Smith Machine Shrug (Front, Pause at Peak);3;12-15;60s;RPE 9
M-143;Male;5;Kelso Shrug;3;12-15;60s;RPE 9
M-143;Male;6;Sumo Deadlift;3-4;6-8;120s;RPE 8-9
M-144;Male;1;Weighted Decline Sit-Up (Heavy Load, Pause at Peak);3;12-15;60s;RPE 9
M-144;Male;2;Dynamic Chest Stretch;3;12-15;60s;RPE 9
M-144;Male;3;Kneeling Hip Flexor Stretch;3;12-15;60s;RPE 9
M-144;Male;4;Guillotine Press (Dumbbell Variation);3-4;6-8;120s;RPE 8-9
M-144;Male;5;Cable Rear Delt Row (High Pulley, Single-Arm, Overhand, Tempo Negative);3;12-15;60s;RPE 9
M-144;Male;6;Dumbbell Bulgarian Split Squat (Front Foot Elevated);3-4;6-8;120s;RPE 8-9
M-145;Male;1;Band Pull Apart;3;12-15;60s;RPE 9
M-145;Male;2;Cable Curl (Low Pulley, D-Handle, Single-Arm);3;12-15;60s;RPE 9
M-145;Male;3;Dumbbell Incline Press (Neutral Grip, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-145;Male;4;Machine Bench Press;3-4;6-8;120s;RPE 8-9
M-145;Male;5;Finger Curls;3;12-15;60s;RPE 9
M-145;Male;6;Dumbbell Split Squat (Rear Foot Elevated, Pause at Bottom);3-4;6-8;120s;RPE 8-9
M-146;Male;1;Deep Sissy Squat (Bodyweight, Fixed Foot Position);3-4;6-8;120s;RPE 8-9
M-146;Male;2;Smith Machine Overhead Press (Behind the Neck);3-4;6-8;120s;RPE 8-9
M-146;Male;3;Lat Pulldown (Neutral Grip, Medium Width);3;12-15;60s;RPE 9
M-146;Male;4;Seated Cable Reverse Fly (Low Pulley, Seated);3;12-15;60s;RPE 9
M-146;Male;5;Fast Skipping;3;12-15;60s;RPE 9
M-146;Male;6;Pause Squat;3-4;6-8;120s;RPE 8-9
M-147;Male;1;Smith Machine Bench Press (High Rep, Close Grip);3-4;6-8;120s;RPE 8-9
M-147;Male;2;Face Pull;3;12-15;60s;RPE 9
M-147;Male;3;Cable Curl (Low Pulley, Straight Bar, Close Grip);3;12-15;60s;RPE 9
M-147;Male;4;Barbell Reverse Curl (Standing, Close Grip);3;12-15;60s;RPE 9
M-147;Male;5;Dumbbell Front Raise (Seated, Heavy Load);3;12-15;60s;RPE 9
M-147;Male;6;Barbell Front Squat (Paused Reps, High Bar);3-4;6-8;120s;RPE 8-9
M-148;Male;1;Incline Pronated-Grip Dumbbell Press;3-4;6-8;120s;RPE 8-9
M-148;Male;2;Overhead Press (Dumbbell, Standing, Strict, Pause at Peak);3-4;6-8;120s;RPE 8-9
M-148;Male;3;Frog Hops;3;12-15;60s;RPE 9
M-148;Male;4;Mixed Grip Chin-Up;3;12-15;60s;RPE 9
M-148;Male;5;Front Cone Hops;3;12-15;60s;RPE 9
M-148;Male;6;Landmine Hack Squat;3-4;6-8;120s;RPE 8-9
M-149;Male;1;Russian Twist;3;12-15;60s;RPE 9
M-149;Male;2;Running (Treadmill);3;12-15;60s;RPE 9
M-149;Male;3;Intermediate Groin Stretch;3;12-15;60s;RPE 9
M-149;Male;4;Dumbbell Pullover (Incline Bench, Straight Arm);3;12-15;60s;RPE 9
M-149;Male;5;Straight-Arm Pulldown;3;12-15;60s;RPE 9
M-149;Male;6;Dumbbell Goblet Squat (Elevated Heels, High Rep);3-4;6-8;120s;RPE 8-9
M-150;Male;1;Cable Crossover (Low-to-High, Single-Arm, Tempo Negative);3;12-15;60s;RPE 9
M-150;Male;2;Dumbbell Bench Press (Neutral Grip);3-4;6-8;120s;RPE 8-9
M-150;Male;3;Barbell Bent-Over Row (Wide Grip, Reverse Grip);3;12-15;60s;RPE 9
M-150;Male;4;Barbell Reverse Curl (Standing, Wide Grip);3;12-15;60s;RPE 9
M-150;Male;5;Cable Rear Delt Row (Single-Arm, High Pulley, Overhand);3;12-15;60s;RPE 9
M-150;Male;6;Barbell Reverse Lunge (Glute Focus, Forward Lean);3;12-15;60s;RPE 9
